request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line,T,N,log_length,log_needles,density_per_1k_recomputed,log_density,log_burden,needle_linear,needle_hinge,log_interaction,log_length_sq,log_needles_sq,t_is_2000,t_is_10000,t2000_log_needles,t10000_log_needles,cell_id
Qwen3-32B/native_thinking/query_last/T2000_N1_seed1237,T2000_N1_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,1,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,260,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,809,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-32B/native_thinking/query_last/T2000_N1_seed1238,T2000_N1_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,1,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,214,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,810,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-32B/native_thinking/query_last/T2000_N20_seed1234,T2000_N20_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,20,10.0,native_thinking,1,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,687,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,811,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-32B/native_thinking/query_last/T2000_N20_seed1235,T2000_N20_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,20,10.0,native_thinking,1,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,846,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,812,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-32B/native_thinking/query_last/T2000_N20_seed1236,T2000_N20_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,20,10.0,native_thinking,1,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,547,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,813,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-32B/native_thinking/query_last/T2000_N20_seed1237,T2000_N20_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,20,10.0,native_thinking,1,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,536,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,814,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-32B/native_thinking/query_last/T2000_N20_seed1238,T2000_N20_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,20,10.0,native_thinking,1,query_last,1,1,0,0,ok,stop,20,20.0,0.0,0.0,0.0,609,correct,20,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,815,2000,20,-0.916290731874155,1.3862943611198906,10.0,2.302585092994046,0.4700036292457356,3.0,1.3862943611198906,-1.2702486747435586,0.8395887053184746,1.9218120556728056,1.0,0.0,1.3862943611198906,0.0,T2000_N20
Qwen3-32B/native_thinking/query_last/T2000_N2_seed1234,T2000_N2_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,2,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,226,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,816,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-32B/native_thinking/query_last/T2000_N2_seed1235,T2000_N2_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,2,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,224,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,817,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-32B/native_thinking/query_last/T2000_N2_seed1236,T2000_N2_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2073,2,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,204,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,818,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-32B/native_thinking/query_last/T2000_N2_seed1237,T2000_N2_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,2,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,206,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,819,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-32B/native_thinking/query_last/T2000_N2_seed1238,T2000_N2_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,2,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,198,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,820,2000,2,-0.916290731874155,-0.916290731874155,1.0,0.0,-1.83258146374831,-0.6,0.0,0.8395887053184746,0.8395887053184746,0.8395887053184746,1.0,0.0,-0.916290731874155,-0.0,T2000_N2
Qwen3-32B/native_thinking/query_last/T2000_N30_seed1234,T2000_N30_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,30,15.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1035,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,821,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-32B/native_thinking/query_last/T2000_N30_seed1235,T2000_N30_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,30,15.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,682,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,822,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-32B/native_thinking/query_last/T2000_N30_seed1236,T2000_N30_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,30,15.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1317,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,823,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-32B/native_thinking/query_last/T2000_N30_seed1237,T2000_N30_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,30,15.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1178,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,824,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-32B/native_thinking/query_last/T2000_N30_seed1238,T2000_N30_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,30,15.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,833,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,825,2000,30,-0.916290731874155,1.791759469228055,15.0,2.70805020110221,0.8754687373539,5.0,1.791759469228055,-1.641772595401422,0.8395887053184746,3.210401995568401,1.0,0.0,1.791759469228055,0.0,T2000_N30
Qwen3-32B/native_thinking/query_last/T2000_N3_seed1234,T2000_N3_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,218,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,826,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-32B/native_thinking/query_last/T2000_N3_seed1235,T2000_N3_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,376,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,827,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-32B/native_thinking/query_last/T2000_N3_seed1236,T2000_N3_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,225,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,828,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-32B/native_thinking/query_last/T2000_N3_seed1237,T2000_N3_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,307,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,829,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-32B/native_thinking/query_last/T2000_N3_seed1238,T2000_N3_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,3,1.5,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,276,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,830,2000,3,-0.916290731874155,-0.5108256237659907,1.5,0.4054651081081644,-1.4271163556401456,-0.4,0.0,0.46806478466061135,0.8395887053184746,0.2609428178959135,1.0,0.0,-0.5108256237659907,-0.0,T2000_N3
Qwen3-32B/native_thinking/query_last/T2000_N4_seed1234,T2000_N4_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,304,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,831,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-32B/native_thinking/query_last/T2000_N4_seed1235,T2000_N4_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,335,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,832,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-32B/native_thinking/query_last/T2000_N4_seed1236,T2000_N4_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,214,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,833,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-32B/native_thinking/query_last/T2000_N4_seed1237,T2000_N4_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2073,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,286,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,834,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-32B/native_thinking/query_last/T2000_N4_seed1238,T2000_N4_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,4,2.0,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,292,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,835,2000,4,-0.916290731874155,-0.2231435513142097,2.0,0.6931471805599453,-1.1394342831883648,-0.2,0.0,0.20446436794669529,0.8395887053184746,0.04979304449311734,1.0,0.0,-0.2231435513142097,-0.0,T2000_N4
Qwen3-32B/native_thinking/query_last/T2000_N5_seed1234,T2000_N5_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,204,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,836,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-32B/native_thinking/query_last/T2000_N5_seed1235,T2000_N5_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,441,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,837,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-32B/native_thinking/query_last/T2000_N5_seed1236,T2000_N5_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,302,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,838,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-32B/native_thinking/query_last/T2000_N5_seed1237,T2000_N5_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2073,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,310,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,839,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-32B/native_thinking/query_last/T2000_N5_seed1238,T2000_N5_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,5,2.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,247,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,840,2000,5,-0.916290731874155,0.0,2.5,0.9162907318741551,-0.916290731874155,0.0,0.0,-0.0,0.8395887053184746,0.0,1.0,0.0,0.0,0.0,T2000_N5
Qwen3-32B/native_thinking/query_last/T2000_N6_seed1234,T2000_N6_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,348,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,841,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-32B/native_thinking/query_last/T2000_N6_seed1235,T2000_N6_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,506,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,842,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-32B/native_thinking/query_last/T2000_N6_seed1236,T2000_N6_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,332,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,843,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-32B/native_thinking/query_last/T2000_N6_seed1237,T2000_N6_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,447,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,844,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-32B/native_thinking/query_last/T2000_N6_seed1238,T2000_N6_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,6,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,342,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,845,2000,6,-0.916290731874155,0.1823215567939546,3.0,1.0986122886681098,-0.7339691750802004,0.2,0.1823215567939546,-0.16705955271116796,0.8395887053184746,0.03324115007177121,1.0,0.0,0.1823215567939546,0.0,T2000_N6
Qwen3-32B/native_thinking/query_last/T2000_N8_seed1234,T2000_N8_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,8,4.0,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,357,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,846,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-32B/native_thinking/query_last/T2000_N8_seed1235,T2000_N8_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,8,4.0,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,476,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,847,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
Qwen3-32B/native_thinking/query_last/T2000_N8_seed1236,T2000_N8_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,8,4.0,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,279,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,848,2000,8,-0.916290731874155,0.47000362924573563,4.0,1.3862943611198906,-0.44628710262841936,0.6,0.47000362924573563,-0.4306599694250841,0.8395887053184746,0.22090341150416293,1.0,0.0,0.47000362924573563,0.0,T2000_N8
