target,model_label,prompt_mode,candidate,scheme,fold,n_test,log_loss,brier,mae,rmse
bias,Qwen3-32B,enumeration,log_density,seed,seed=1235,30,,,0.022699373790244105,0.025483845566825973
bias,Qwen3-32B,enumeration,log_density,seed,seed=1236,30,,,0.022699373790244105,0.025483845566825973
bias,Qwen3-32B,enumeration,log_density,seed,seed=1237,30,,,0.022699373790244105,0.025483845566825973
bias,Qwen3-32B,enumeration,log_density,seed,seed=1238,30,,,0.06779604002152899,0.33035524695127005
bias,Qwen3-32B,enumeration,log_density,needle,N=1,15,,,0.005647311472797203,0.0071704976314659
bias,Qwen3-32B,enumeration,log_density,needle,N=2,15,,,0.01126491620960296,0.012312213739098113
bias,Qwen3-32B,enumeration,log_density,needle,N=3,15,,,0.014529377373714856,0.015395777534021833
bias,Qwen3-32B,enumeration,log_density,needle,N=4,15,,,0.016901191201953374,0.017699960753568403
bias,Qwen3-32B,enumeration,log_density,needle,N=5,15,,,0.018841603605754053,0.01960877715202753
bias,Qwen3-32B,enumeration,log_density,needle,N=6,15,,,0.02052722126231613,0.021278794799948902
bias,Qwen3-32B,enumeration,log_density,needle,N=8,15,,,0.023442896542271868,0.02418526185263199
bias,Qwen3-32B,enumeration,log_density,needle,N=10,15,,,0.02599432416154589,0.0267411542498807
bias,Qwen3-32B,enumeration,log_density,needle,N=20,15,,,0.133807449021422,0.46718888773916156
bias,Qwen3-32B,enumeration,log_density,needle,N=30,15,,,0.08406603207443454,0.22363872020297215
bias,Qwen3-32B,enumeration,log_density,length,T=2000,50,,,0.06047920857901123,0.06574038655122022
bias,Qwen3-32B,enumeration,log_density,length,T=5000,50,,,0.02588671366021073,0.02763844726064837
bias,Qwen3-32B,enumeration,log_density,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
bias,Qwen3-32B,enumeration,log_burden,seed,seed=1234,30,,,0.04935816115948204,0.1507755013819442
bias,Qwen3-32B,enumeration,log_burden,seed,seed=1235,30,,,0.03832370184185803,0.047097152883548675
bias,Qwen3-32B,enumeration,log_burden,seed,seed=1236,30,,,0.03832370184185803,0.047097152883548675
bias,Qwen3-32B,enumeration,log_burden,seed,seed=1237,30,,,0.03832370184185803,0.047097152883548675
bias,Qwen3-32B,enumeration,log_burden,seed,seed=1238,30,,,0.07209560203328098,0.32624474990363517
bias,Qwen3-32B,enumeration,log_burden,needle,N=1,15,,,0.04821241386845277,0.053552616062793955
bias,Qwen3-32B,enumeration,log_burden,needle,N=2,15,,,0.020519761738864866,0.025014663040865016
bias,Qwen3-32B,enumeration,log_burden,needle,N=3,15,,,0.016141799527190893,0.01921226269471573
bias,Qwen3-32B,enumeration,log_burden,needle,N=4,15,,,0.019133540609295785,0.020961038835634483
bias,Qwen3-32B,enumeration,log_burden,needle,N=5,15,,,0.021560377822024065,0.024860167848855714
bias,Qwen3-32B,enumeration,log_burden,needle,N=6,15,,,0.02365621935356155,0.02908759237512564
bias,Qwen3-32B,enumeration,log_burden,needle,N=8,15,,,0.031418230651981446,0.037091628385634685
bias,Qwen3-32B,enumeration,log_burden,needle,N=10,15,,,0.03937713233853838,0.044294274928018136
bias,Qwen3-32B,enumeration,log_burden,needle,N=20,15,,,0.14137322643509193,0.4611970215096302
bias,Qwen3-32B,enumeration,log_burden,needle,N=30,15,,,0.10961839827889955,0.21514245005627422
bias,Qwen3-32B,enumeration,log_burden,length,T=2000,50,,,0.04299798697746913,0.051560504827415185
bias,Qwen3-32B,enumeration,log_burden,length,T=5000,50,,,0.0393924129915114,0.04776530910311425
bias,Qwen3-32B,enumeration,log_burden,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
bias,Qwen3-32B,enumeration,log_separable,seed,seed=1234,30,,,0.04951688929068935,0.15081653439096995
bias,Qwen3-32B,enumeration,log_separable,seed,seed=1235,30,,,0.038412517984018575,0.04723413256045775
bias,Qwen3-32B,enumeration,log_separable,seed,seed=1236,30,,,0.038412517984018575,0.04723413256045775
bias,Qwen3-32B,enumeration,log_separable,seed,seed=1237,30,,,0.038412517984018575,0.04723413256045775
bias,Qwen3-32B,enumeration,log_separable,seed,seed=1238,30,,,0.07209573872396073,0.32624408081406625
bias,Qwen3-32B,enumeration,log_separable,needle,N=1,15,,,0.04825953102068791,0.05358411746046328
bias,Qwen3-32B,enumeration,log_separable,needle,N=2,15,,,0.022178214551811806,0.026337262150326668
bias,Qwen3-32B,enumeration,log_separable,needle,N=3,15,,,0.02025568677026145,0.02332197819338234
bias,Qwen3-32B,enumeration,log_separable,needle,N=4,15,,,0.023108560611234463,0.025280054182141295
bias,Qwen3-32B,enumeration,log_separable,needle,N=5,15,,,0.02526376686152092,0.02842737678916804
bias,Qwen3-32B,enumeration,log_separable,needle,N=6,15,,,0.027047305291429576,0.031799752675827984
bias,Qwen3-32B,enumeration,log_separable,needle,N=8,15,,,0.03054988590270614,0.03841315970273736
bias,Qwen3-32B,enumeration,log_separable,needle,N=10,15,,,0.038142969926719644,0.044689612490043565
bias,Qwen3-32B,enumeration,log_separable,needle,N=20,15,,,0.14245709795677408,0.46126030146429836
bias,Qwen3-32B,enumeration,log_separable,needle,N=30,15,,,0.11212512074285369,0.21556172255274358
bias,Qwen3-32B,enumeration,log_separable,length,T=2000,50,,,0.07137935932346458,0.08118216847747536
bias,Qwen3-32B,enumeration,log_separable,length,T=5000,50,,,0.04055411186417359,0.0494020875036265
bias,Qwen3-32B,enumeration,log_separable,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
bias,Qwen3-32B,enumeration,semi_log_needles,seed,seed=1234,30,,,0.04774069624456471,0.1482383688172453
bias,Qwen3-32B,enumeration,semi_log_needles,seed,seed=1235,30,,,0.03822482692632651,0.05061191434835185
bias,Qwen3-32B,enumeration,semi_log_needles,seed,seed=1236,30,,,0.03822482692632651,0.05061191434835185
bias,Qwen3-32B,enumeration,semi_log_needles,seed,seed=1237,30,,,0.03822482692632651,0.05061191434835185
bias,Qwen3-32B,enumeration,semi_log_needles,seed,seed=1238,30,,,0.07282326824120164,0.3253238369274718
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=1,15,,,0.021651631486297736,0.025637357553280404
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=2,15,,,0.020220144417586426,0.024158043199486647
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=3,15,,,0.019050095410469155,0.023403719271814442
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=4,15,,,0.020363448035524753,0.02334195851886184
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=5,15,,,0.021640052661832797,0.02391229646839761
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=6,15,,,0.02289263381744485,0.02503505028028028
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=8,15,,,0.025371998655184545,0.028614843071163316
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=10,15,,,0.02789001741543719,0.033572466247850846
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=20,15,,,0.1481145277834621,0.45995489080517177
bias,Qwen3-32B,enumeration,semi_log_needles,needle,N=30,15,,,0.19146365607193008,0.23638485254979527
bias,Qwen3-32B,enumeration,semi_log_needles,length,T=2000,50,,,0.07855570085094093,0.08406228771455777
bias,Qwen3-32B,enumeration,semi_log_needles,length,T=5000,50,,,0.03349190024764487,0.05400453672546718
bias,Qwen3-32B,enumeration,semi_log_needles,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
bias,Qwen3-32B,enumeration,piecewise_log_needles,seed,seed=1234,30,,,0.048543651144601345,0.14805302200743292
bias,Qwen3-32B,enumeration,piecewise_log_needles,seed,seed=1235,30,,,0.03919152053775065,0.05211988711227698
bias,Qwen3-32B,enumeration,piecewise_log_needles,seed,seed=1236,30,,,0.03919152053775065,0.05211988711227698
bias,Qwen3-32B,enumeration,piecewise_log_needles,seed,seed=1237,30,,,0.03919152053775065,0.05211988711227698
bias,Qwen3-32B,enumeration,piecewise_log_needles,seed,seed=1238,30,,,0.0723165817449616,0.3249212451812827
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=1,15,,,0.024097633059377947,0.02657582347947457
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=2,15,,,0.019092597337136898,0.02339133438709474
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=3,15,,,0.019908198783865138,0.023925996581144967
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=4,15,,,0.02085516855980971,0.024733314981642208
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=5,15,,,0.021915932469425446,0.025979002710349194
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=6,15,,,0.020372127814481854,0.023343761948465155
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=8,15,,,0.026308633843884897,0.03033411267702671
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=10,15,,,0.03305080962559512,0.040430574156049524
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=20,15,,,0.15271769761575094,0.45895851306950314
bias,Qwen3-32B,enumeration,piecewise_log_needles,needle,N=30,15,,,0.1658131077518098,0.22583565100314337
bias,Qwen3-32B,enumeration,piecewise_log_needles,length,T=2000,50,,,0.07770693673461661,0.08537885187659995
bias,Qwen3-32B,enumeration,piecewise_log_needles,length,T=5000,50,,,0.03442948688428795,0.05603186699592529
bias,Qwen3-32B,enumeration,piecewise_log_needles,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
bias,Qwen3-32B,enumeration,log_interaction,seed,seed=1234,30,,,0.04863692079321176,0.1434835860866831
bias,Qwen3-32B,enumeration,log_interaction,seed,seed=1235,30,,,0.04229364372971091,0.0603259432827106
bias,Qwen3-32B,enumeration,log_interaction,seed,seed=1236,30,,,0.04229364372971091,0.0603259432827106
bias,Qwen3-32B,enumeration,log_interaction,seed,seed=1237,30,,,0.04229364372971091,0.0603259432827106
bias,Qwen3-32B,enumeration,log_interaction,seed,seed=1238,30,,,0.07250932087948016,0.3224417819304614
bias,Qwen3-32B,enumeration,log_interaction,needle,N=1,15,,,0.06393635936062811,0.07407278375277226
bias,Qwen3-32B,enumeration,log_interaction,needle,N=2,15,,,0.016300218123988523,0.018884442972273135
bias,Qwen3-32B,enumeration,log_interaction,needle,N=3,15,,,0.0016962958458580446,0.00196522536848915
bias,Qwen3-32B,enumeration,log_interaction,needle,N=4,15,,,0.013035135858859202,0.015101716915436748
bias,Qwen3-32B,enumeration,log_interaction,needle,N=5,15,,,0.021601073306258992,0.025025691919966203
bias,Qwen3-32B,enumeration,log_interaction,needle,N=6,15,,,0.028689804894519413,0.033238265911745925
bias,Qwen3-32B,enumeration,log_interaction,needle,N=8,15,,,0.04047383889261589,0.046890532177741
bias,Qwen3-32B,enumeration,log_interaction,needle,N=10,15,,,0.050533492158299526,0.05854503563123648
bias,Qwen3-32B,enumeration,log_interaction,needle,N=20,15,,,0.1473620760230536,0.4552540704561422
bias,Qwen3-32B,enumeration,log_interaction,needle,N=30,15,,,0.12383594652765177,0.2091145365205945
bias,Qwen3-32B,enumeration,log_interaction,length,T=2000,50,,,0.10128132412253726,0.12469459422653462
bias,Qwen3-32B,enumeration,log_interaction,length,T=5000,50,,,0.04361949211227595,0.053703038704112964
bias,Qwen3-32B,enumeration,log_interaction,length,T=10000,50,,,0.0539964009250322,0.2857819772130264
absolute_error,Qwen3-32B,enumeration,intercept_only,seed,seed=1234,30,,,0.033887195493951916,0.12495888504761782
absolute_error,Qwen3-32B,enumeration,intercept_only,seed,seed=1235,30,,,0.01732867951385423,0.017328679513854223
absolute_error,Qwen3-32B,enumeration,intercept_only,seed,seed=1236,30,,,0.01732867951385423,0.017328679513854223
absolute_error,Qwen3-32B,enumeration,intercept_only,seed,seed=1237,30,,,0.01732867951385423,0.017328679513854223
absolute_error,Qwen3-32B,enumeration,intercept_only,seed,seed=1238,30,,,0.05160095677497325,0.2521109477318785
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=1,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=2,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=3,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=4,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=5,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=6,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=8,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=10,15,,,0.015403270678995799,0.015403270678995796
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=20,15,,,0.0968694578263693,0.35664845860645716
absolute_error,Qwen3-32B,enumeration,intercept_only,needle,N=30,15,,,0.055109479540749476,0.1765973022404125
absolute_error,Qwen3-32B,enumeration,intercept_only,length,T=2000,50,,,0.02079441541659041,0.020794415416590408
absolute_error,Qwen3-32B,enumeration,intercept_only,length,T=5000,50,,,0.02079441541659041,0.020794415416590408
absolute_error,Qwen3-32B,enumeration,intercept_only,length,T=10000,50,,,0.04158883083359671,0.2191923844293413
absolute_error,Qwen3-32B,enumeration,log_density,seed,seed=1234,30,,,0.03364033837129813,0.12436669061788705
absolute_error,Qwen3-32B,enumeration,log_density,seed,seed=1235,30,,,0.0174892417412842,0.019647392859183058
absolute_error,Qwen3-32B,enumeration,log_density,seed,seed=1236,30,,,0.0174892417412842,0.019647392859183058
absolute_error,Qwen3-32B,enumeration,log_density,seed,seed=1237,30,,,0.0174892417412842,0.019647392859183058
absolute_error,Qwen3-32B,enumeration,log_density,seed,seed=1238,30,,,0.05185735982731231,0.2518100918927713
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=1,15,,,0.004344576493351563,0.005489295822174381
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=2,15,,,0.008639548136050184,0.009457852363065181
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=3,15,,,0.011169538367245092,0.01184460261350484
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=4,15,,,0.013006195165495503,0.013627672657266054
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=5,15,,,0.014508014286194996,0.015104364681982061
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=6,15,,,0.01581217007284601,0.016396015381820173
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=8,15,,,0.018067225399475896,0.018643406624214834
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=10,15,,,0.020039938236243213,0.0206192394541628
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=20,15,,,0.10231121496693607,0.35611101992764826
absolute_error,Qwen3-32B,enumeration,log_density,needle,N=30,15,,,0.06550323168502623,0.17593074926268232
absolute_error,Qwen3-32B,enumeration,log_density,length,T=2000,50,,,0.04665074766733619,0.050718232496710335
absolute_error,Qwen3-32B,enumeration,log_density,length,T=5000,50,,,0.01993426908536245,0.021296165849728918
absolute_error,Qwen3-32B,enumeration,log_density,length,T=10000,50,,,0.04158883083359671,0.2191923844293413
absolute_error,Qwen3-32B,enumeration,log_burden,seed,seed=1234,30,,,0.038335947086265525,0.11875741237158581
absolute_error,Qwen3-32B,enumeration,log_burden,seed,seed=1235,30,,,0.02954664391298082,0.03631107728286811
absolute_error,Qwen3-32B,enumeration,log_burden,seed,seed=1236,30,,,0.02954664391298082,0.03631107728286811
absolute_error,Qwen3-32B,enumeration,log_burden,seed,seed=1237,30,,,0.02954664391298082,0.03631107728286811
absolute_error,Qwen3-32B,enumeration,log_burden,seed,seed=1238,30,,,0.055238706091802155,0.24858393496098827
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=1,15,,,0.037208395194000356,0.041325152748456155
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=2,15,,,0.015833190499316377,0.01930562368906746
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=3,15,,,0.012442395480099016,0.014818006644539422
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=4,15,,,0.014749561474599385,0.016157250744779705
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=5,15,,,0.016621030656654764,0.019159730259499685
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=6,15,,,0.018237217588891495,0.022417670669931243
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=8,15,,,0.024209946311386846,0.028588215735621085
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=10,15,,,0.030347576075367994,0.034141729453351824
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=20,15,,,0.10826124269667912,0.35141014864933223
absolute_error,Qwen3-32B,enumeration,log_burden,needle,N=30,15,,,0.0849831019900775,0.16928144108456875
absolute_error,Qwen3-32B,enumeration,log_burden,length,T=2000,50,,,0.033190802013205845,0.03979490371243616
absolute_error,Qwen3-32B,enumeration,log_burden,length,T=5000,50,,,0.03036329448963164,0.03681903515388174
absolute_error,Qwen3-32B,enumeration,log_burden,length,T=10000,50,,,0.04158883083359671,0.2191923844293413
absolute_error,Qwen3-32B,enumeration,log_separable,seed,seed=1234,30,,,0.03845695362573586,0.1187876558994571
absolute_error,Qwen3-32B,enumeration,log_separable,seed,seed=1235,30,,,0.029614362061164315,0.03641436575447303
absolute_error,Qwen3-32B,enumeration,log_separable,seed,seed=1236,30,,,0.029614362061164315,0.03641436575447303
absolute_error,Qwen3-32B,enumeration,log_separable,seed,seed=1237,30,,,0.029614362061164315,0.03641436575447303
absolute_error,Qwen3-32B,enumeration,log_separable,seed,seed=1238,30,,,0.05523881359077952,0.2485834084980524
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=1,15,,,0.03729242948461375,0.04138139425492741
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=2,15,,,0.017100107082470485,0.020310797185007227
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=3,15,,,0.015591090974052863,0.017961289970396813
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=4,15,,,0.01779318321730107,0.019464804877109998
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=5,15,,,0.019456610123840153,0.02189188727343495
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=6,15,,,0.020833084664925287,0.024494374782313148
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=8,15,,,0.02354581748837179,0.02959898671935172
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=10,15,,,0.02940505950720212,0.03444346118262114
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=20,15,,,0.10911364229250066,0.35146097121661996
absolute_error,Qwen3-32B,enumeration,log_separable,needle,N=30,15,,,0.08689410420794849,0.16958573297661117
absolute_error,Qwen3-32B,enumeration,log_separable,length,T=2000,50,,,0.05497744384918546,0.06255615152004829
