model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,transition_kind,allowed_estimands,anchor_equivalence_id,anchor_role,anchor_roles,event_specific,from_occurrence,gold_count,grammar_pair,local_anchor_eligible,not_applicable_reason,primary_anchor_eligible,query_full_sequence_token,query_output_token,query_token_id,query_token_text,status,target_city,target_city_output_token_end,target_city_output_token_start,target_city_token_ids,target_city_token_text,target_grammar_class,timing_stage,to_occurrence
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q207,post_open_delimiter,pre_marker_d1|post_open_delimiter,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10543,207,568, (,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P2_post_delimiter,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q210,post_marker,post_marker,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10546,210,236778,2,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P2_post_marker,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P1_record_clause_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q211,city_pre_d1,city_pre_d1,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10547,211,236787,:,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P3_city_emission,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q218,p0_item_end,p0_item_end,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10554,218,236768,),ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P0_previous_item_commit,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q162,block_pre_d1,block_pre_d1,False,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,False,10498,162,1781,".""",ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,exploratory_block_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q251,unit_pre_d1,unit_pre_d1,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10587,251,1781,".""",ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P1_target_unit_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q252,pre_marker_d1,pre_marker_d1|post_open_delimiter,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10588,252,568, (,ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P1_pre_marker,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q252,post_open_delimiter,pre_marker_d1|post_open_delimiter,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10588,252,568, (,ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P2_post_delimiter,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q255,post_marker,post_marker,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10591,255,236800,3,ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P2_post_marker,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P1_record_clause_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q256,city_pre_d1,city_pre_d1,True,2,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10592,256,236787,:,ok,Los Angeles,259,257,"[7383, 13245]", Los Angeles,same_unit_rank_before_city,P3_city_emission,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q263,p0_item_end,p0_item_end,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10599,263,236768,),ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P0_previous_item_commit,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q162,block_pre_d1,block_pre_d1,False,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,False,10498,162,1781,".""",ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,exploratory_block_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q295,unit_pre_d1,unit_pre_d1,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10631,295,1781,".""",ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P1_target_unit_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q296,pre_marker_d1,pre_marker_d1|post_open_delimiter,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10632,296,568, (,ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P1_pre_marker,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q296,post_open_delimiter,pre_marker_d1|post_open_delimiter,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10632,296,568, (,ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P2_post_delimiter,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q299,post_marker,post_marker,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10635,299,236812,4,ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P2_post_marker,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P1_record_clause_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q300,city_pre_d1,city_pre_d1,True,3,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10636,300,236787,:,ok,Bangkok,302,301,[50214], Bangkok,same_unit_rank_before_city,P3_city_emission,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q306,p0_item_end,p0_item_end,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10642,306,236768,),ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P0_previous_item_commit,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q162,block_pre_d1,block_pre_d1,False,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,False,10498,162,1781,".""",ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,exploratory_block_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q338,unit_pre_d1,unit_pre_d1,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10674,338,1781,".""",ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P1_target_unit_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q339,pre_marker_d1,pre_marker_d1|post_open_delimiter,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10675,339,568, (,ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P1_pre_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q339,post_open_delimiter,pre_marker_d1|post_open_delimiter,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10675,339,568, (,ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P2_post_delimiter,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q342,post_marker,post_marker,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10678,342,236810,5,ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P2_post_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P1_record_clause_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q343,city_pre_d1,city_pre_d1,True,4,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10679,343,236787,:,ok,Bucharest,345,344,[123040], Bucharest,same_unit_rank_before_city,P3_city_emission,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q349,p0_item_end,p0_item_end,True,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10685,349,236768,),ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,P0_previous_item_commit,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q162,block_pre_d1,block_pre_d1,False,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,False,10498,162,1781,".""",ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,exploratory_block_entry,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q381,unit_pre_d1,unit_pre_d1,True,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10717,381,1781,".""",ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,P1_target_unit_entry,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q382,pre_marker_d1,pre_marker_d1|post_open_delimiter,True,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10718,382,568, (,ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,P1_pre_marker,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q382,post_open_delimiter,pre_marker_d1|post_open_delimiter,True,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10718,382,568, (,ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,P2_post_delimiter,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q385,post_marker,post_marker,True,5,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10721,385,236825,6,ok,Ljubljana,388,387,[163016], Ljubljana,same_unit_rank_before_city,P2_post_marker,6
